RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
8086624857102957885,34757157793809451228359783229,8678266244139014196,1869885297,8678483994702985277,3623486969687260477,1867405629,1869036861,1884372285,1886862653,1884372285,1883323709,8086611658697759037,0
8086624857099418941,34757157812256190861074190653,36936629168125016680018694461,1869904501,8678483994702985277,3623486969687260477,1882806589,1884174397,1884372285,1886862653,1883323709,1883323709,8236646604460478781,0
8086624857100467517,34757157793749505854432690493,8600320821102077757,1866032754,3473737896946584693,3473525673970054005,1886679869,1883323709,1884372285,1886862653,1883323709,1884372285,8092527022635567915,0
8086624857118686525,34757157793681975989180519741,15846918300514344113835505469,1867411058,3473737896946584693,3623486969687260477,1867409213,1884372285,1884372285,1886862653,1884372285,1883323709,8092466553806744886,0
8086624857119735101,34757157830642993958881479997,3706586950410517821,1866034799,14990006938789327562078240061,3473525673970054005,1882806589,1867595069,8092457740533842735,1886862653,1884372285,1884372285,8086555566410908989,0
8086624857116196157,34757157812184155257285604157,8595479924891924541,1866034805,3473737896946584693,3473525673970054005,1886679869,1866546493,8014554017381638973,1883323709,1883323709,1883323709,8086602858296852797,0
8086624857117244733,34757157830636834529119200061,3700403589071465277,1869902442,3473737896946584693,3623486969687260477,1867396157,1917926717,8242774187055662397,1883323709,1883323709,1883323709,8092466553803919159,0
8086624857135463741,34757157793665349230127117117,861484592,1866019697,3473737896946584693,3623486969687260477,1882811197,1886862653,8031169862873209149,1883323709,1884372285,1883323709,8026670661290902845,0
8086624857136512317,34757157812190077226894978877,845431101,1869901430,14990006938789327562078240061,3623486969687260477,1882809149,1884174397,8092462164334432052,1883323709,1883323709,1884372285,8092527026926677370,0
8086624852806942013,34757157830636821618483480893,3473737896848413749,1867414131,14990006938789327562078240061,3473525673970054005,1868852029,1866546493,8092457749123780408,1883323709,1884372285,1883323709,8092535814467179320,1
8086624852807990589,34757157812196278498295765309,15229075469168527871145622845,1867409001,3473737896946584693,3473525673970054005,1868852029,1884174397,8092457753400527738,1886862653,1883323709,1884372285,8103218669406606653,0
8086624852804451645,34757157812128720062856516925,8672069688646119273,1867412085,3473737896946584693,3623486969687260477,1882813245,1866546493,1884372285,1886862653,1883323709,1884372285,8086611658664200509,0
8086624852805500221,34757157830643027266369643325,14989788584247394730836966717,1869904502,3473737896946584693,3473525673970054005,1882806589,1884372285,8092540173855123759,1883323709,1883323709,1884372285,8092522624605836605,0
8086624852823719229,34757157812112117772285993789,36891836230980215697737728317,1869899375,8678483994702985277,3473525673970054005,1867405629,1916878141,8092462155742007087,1883323709,1883323709,1883323709,8026670661291294013,0
8086624852824767805,34757157812124216514802316093,861567595,1866033770,14990006938789327562078240061,3473525673970054005,1867396157,1883323709,8092535827334255414,1883323709,1884372285,1884372285,8092457710469071738,1
8086624852821228861,34757157793671275559197821245,8678288255784146237,1866034801,3473737896946584693,3623486969687260477,1868851005,1866546493,1884372285,1883323709,1884372285,1883323709,8092457753400530740,1
8086624852822277437,34757157830702934973436023101,15300402295013883135938681149,1866018675,8678483994702985277,3473525673970054005,1882812221,1867595069,8092462142855734585,1883323709,1884372285,1883323709,8092466558083493242,0
8086624852840496445,34757157812200740333626225469,8674892942500976957,1867414131,8678483994702985277,3473525673970054005,1886675773,1883323709,1884372285,1886862653,1884372285,1883323709,8026601392059795773,0
8086624852841545021,34757157627644643753487451453,37201599952162680424230239549,1867396975,8678483994702985277,3623486969687260477,1919181629,1884174397,1884372285,1886862653,1883323709,1883323709,8020404514474839357,0
8086624848511974717,34757157793737426894563985725,14990005776659687989339386685,1867410036,3473737896946584693,3623486969687260477,1866037053,1916878141,8031096212787974461,1883323709,1884372285,1884372285,8031156638682861885,1
8086624848513023293,34757157793671279957211825469,3490095284188360569,1866034802,14990006938789327562078240061,3623486969687260477,1868837949,1883323709,8092462108529542966,1883323709,1883323709,1884372285,8086616043827188029,1
8086624848509484349,34757157830702948167575561021,3623487231695866173,1866037875,3473737896946584693,3623486969687260477,1868838973,1917926717,8092462160056246583,1883323709,1883323709,1883323709,8092522637486869305,0
8086624848510532925,34757157793681960613147263293,14918518482146347568402480445,1866033776,3473737896946584693,3473525673970054005,1867413309,1916878141,8092526979702671161,1867595069,1883323709,1883323709,8092535818727539510,1
8086624848528751933,34757157812200740320745181501,14963132024849118003979566397,1866019689,3473737896946584693,3623486969687260477,1886662717,1886862653,1884372285,1886862653,1884372285,1883323709,8031161036730749245,0
8086624848529800509,34757157793671260488124034877,15299435446026426919432961341,1867409007,14990006938789327562078240061,3623486969687260477,1868838973,1867595069,8092457753403021110,1883323709,1883323709,1883323709,8020469411434937661,0
8086624848526261565,34757157812112088901499047229,8606204286334285676,1869901423,8678483994702985277,3473525673970054005,1886662717,1884174397,8236646600180910397,1883323709,1884372285,1883323709,8242774169875793213,0
8086624848527310141,34757157793665373702869971773,14943868218718253686170743613,1867396980,14990006938789327562078240061,3623486969687260477,1886662717,1885814077,8092535827314664761,1886862653,1884372285,1884372285,8092466540922883894,0
8086624848545529149,34757157793665368965519994685,37847167409882850771301645629,1866020723,3473737896946584693,3473525673970054005,1882810173,1867595069,1884372285,1886862653,1884372285,1884372285,8092513824198583673,0
8086624848546577725,34757157793754009436877703485,36917464495235342100383487828,1869885298,3473737896946584693,3623486969687260477,1886675773,1916878141,8014562809197841725,1883323709,1883323709,1883323709,8092457749137740599,0
8086624844217007421,34757157812124183538008806717,15582167032896420939974131005,1869886323,14990006938789327562078240061,3623486969687260477,1886677821,1870085437,8092535814450398074,1883323709,1883323709,1883323709,8092466532316171060,1
8086624844218055997,34757157793671247293986991933,3490067830759896125,1866032745,8678483994702985277,3473525673970054005,1886663741,1885814077,8092540173841164665,1883323709,1884372285,1883323709,8092462147168855348,0
8086624844214517053,34757157830702952509808137533,8600241621904872765,1866019700,14990006938789327562078240061,3623486969687260477,1868847421,1916878141,8092522616014859576,1886862653,1883323709,1884372285,8092518226538686773,0
8086624844215565629,34757157812117995473716334909,3623501525364921465,1866032756,3473737896946584693,3623486969687260477,1886675773,1870085437,8092535775776426874,1883323709,1883323709,1883323709,8236637774007718205,0
8086624844233784637,34757157812196278498246488893,3562177088858832189,1886679665,14990006938789327562078240061,3473525673970054005,1867409213,1867595069,8092527005451835193,1883323709,1883323709,1884372285,8092526979700182838,1
8086624844234833213,34757157812256199687281275709,8678266291419692349,1869904489,3473737896946584693,3473525673970054005,1886676797,1917926717,1884372285,1886862653,1883323709,1884372285,8092513819919012664,1
8086624844231294269,34757157812190044267332727613,36937756411988187531984908349,1866019699,3473737896946584693,3623486969687260477,1886662717,1884174397,1884372285,1886862653,1883323709,1884372285,8092457736220667192,0
8086624844232342845,34757157812112108688430158141,15562759009739220596339012413,1868853873,14990006938789327562078240061,3473525673970054005,1886675773,1916878141,8014497993865645373,1883323709,1883323709,1883323709,8092527022648478586,0
8086624844250561853,34757157793743304591703234877,14943868218718253686170743613,1867396976,3473737896946584693,3473525673970054005,1868837949,1917926717,8092535827314660151,1883323709,1883323709,1884372285,8014567211539326781,1
8086624844251610429,34757157812184146783315128125,15562819386067381712765533501,1869900406,3473737896946584693,3473525673970054005,1868837949,1866546493,8092462155758788919,1883323709,1883323709,1884372285,8092457740534894393,0
8086624805562301757,34757157812184166282468094781,67045319381349691932942008483347524197,1866035824,3473737896946584693,3473525673970054005,1868838973,1917926717,8242843439141897533,1886862653,1884372285,1883323709,8092457753436578105,0
8086624805563350333,34757157627661250794325756221,3551456863435307069,1866037866,14990006938789327562078240061,3623486969687260477,1886676797,1886862653,8242821466057042749,1886862653,1883323709,1883323709,8103218660848850237,0
8086624805559811389,34757157793743322188151743293,3623534248718258493,1868851829,3473737896946584693,3473525673970054005,1867409213,1883323709,1884372285,1886862653,1883323709,1884372285,8242821453191408445,0
8086624805560859965,34757157812196249928139753789,37272709273153677131945495869,1867411059,8678483994702985277,3623486969687260477,1868838973,1867595069,8092466510855622522,1883323709,1884372285,1884372285,8236581694637951293,0
8086624805579078973,34757157793743337873404809533,15299435446089440974514834749,1869902450,3473737896946584693,3623486969687260477,1886676797,1885814077,1884372285,1886862653,1883323709,1884372285,8092526983996589373,0
8086624805580127549,34757157830719574982431433533,65710574571679657793892963813600617277,1919185522,3473737896946584693,3623486969687260477,1886673213,1870085437,8236642172071004477,1883323709,1883323709,1883323709,8092462142873890102,0
8086624805576588605,34757157812184175031315025213,3562177402491007605,1869902447,3473737896946584693,3473525673970054005,1886675773,1870085437,8092535805841204532,1883323709,1884372285,1883323709,8103236265889056061,0
8086624805577637181,34757157793754013843515198781,15918244812965935624408743229,1866032751,8678483994702985277,3473525673970054005,1886677821,1869036861,1884372285,1886862653,1883323709,1884372285,8092457766303657273,0
8086624805595856189,34757157812184133297101031741,14963193526221806297814220093,1869887346,3473737896946584693,3473525673970054005,1886662717,1885814077,1884372285,1883323709,1883323709,1884372285,8236651006834132285,0
8086624805596904765,34757157830642980794809151293,15227886705414724324429348157,1866036853,8678483994702985277,3473525673970054005,1882797117,1883323709,1884372285,1886862653,1884372285,1884372285,8086607252029137725,0
8086624801267334461,34757157793749530322857515325,8661622129095501629,1869887350,3473737896946584693,3623486969687260477,1882809149,1870085437,8092462138580356911,1883323709,1883323709,1883323709,8014554051758151997,0
8086624801268383037,34757157812124187923154685245,37201382705280716112231298877,1866031732,14990006938789327562078240061,3473525673970054005,1886678845,1867595069,8092522637503645493,1883323709,1883323709,1884372285,8014545255667951421,0
8086624801264844093,34757157793743322188136405309,15228088568207180539236010820,1866020720,8678483994702985277,3473525673970054005,1882811197,1867595069,1884372285,1886862653,1883323709,1883323709,8092522581655121207,0
